ep,reward,delay,energy,succ
302,5918.9361,1.1287,347.8582,4610
303,5165.0569,1.1939,339.6896,4286
304,5728.9737,1.1414,345.3868,4524
305,5727.8498,1.1531,340.6352,4528
306,5709.1246,1.1483,343.4273,4518
307,5906.9013,1.1410,343.6999,4610
308,5920.2853,1.1437,345.4309,4622
309,5304.7575,1.1798,341.2285,4344
310,5279.2753,1.1881,337.4882,4334
311,6095.5493,1.1156,349.0587,4687
312,5690.7400,1.1615,340.1173,4517
313,5490.8900,1.1657,341.2687,4423
314,5224.2136,1.1910,338.5965,4311
315,5629.5803,1.1587,342.3317,4487
316,6653.2017,1.0797,353.7971,4937
317,6145.2425,1.1252,347.4765,4719
318,6050.3189,1.1189,346.6503,4664
319,4877.3625,1.1992,339.4199,4147
320,5703.0293,1.1557,346.5291,4527
321,5684.7721,1.1515,344.7248,4511
322,5756.3375,1.1438,345.3633,4540
323,5663.4513,1.1515,346.5121,4503
324,5255.6644,1.1897,341.6748,4330
325,6098.8498,1.1273,346.2107,4696
326,5538.7874,1.1645,342.0446,4447
327,5664.7196,1.1631,339.6863,4505
328,5508.8721,1.1740,339.0202,4437
329,5813.3002,1.1505,347.2435,4578
330,6181.4926,1.1287,348.3696,4742
331,5941.1710,1.1390,347.5799,4631
332,5879.2906,1.1475,343.2040,4602
333,5962.9122,1.1305,344.0200,4628
334,5963.6487,1.1332,349.3162,4639
335,5685.6864,1.1553,345.9045,4517
336,5535.5285,1.1671,339.4140,4444
337,6090.1827,1.1247,350.1573,4695
338,5837.7542,1.1377,349.6461,4581
339,5981.0243,1.1422,342.8779,4647
340,6153.7185,1.1217,346.9372,4719
341,5262.8100,1.1835,340.7354,4326
342,5756.7700,1.1522,342.2639,4544
343,6284.5628,1.1042,353.6808,4777
344,5544.8062,1.1677,343.2940,4455
345,5546.3853,1.1632,344.3919,4453
346,5922.1250,1.1357,346.7919,4617
347,6199.3042,1.1177,347.7531,4739
348,6423.5414,1.1005,351.8140,4840
349,5894.2184,1.1314,347.0022,4599
350,6821.5914,1.0633,357.2387,5010
351,5600.8775,1.1536,344.6471,4471
352,6393.7915,1.1011,348.6509,4821
353,6234.9863,1.1228,347.8117,4762
354,6091.5626,1.1179,349.5665,4688
355,5192.3376,1.1895,337.5327,4292
356,5662.9371,1.1539,342.4503,4499
