ep,reward,delay,energy,succ
327,5123.5697,1.1968,336.2838,4263
328,5264.4699,1.1848,339.3320,4326
329,5341.5532,1.1885,337.7880,4366
330,4910.9715,1.2183,333.4783,4174
331,5108.6217,1.2024,335.5172,4260
332,5296.4672,1.1827,340.0117,4341
333,5087.1995,1.1971,336.1694,4245
334,5088.9248,1.2066,335.3097,4254
335,5178.5860,1.1972,334.9848,4289
336,5254.9510,1.1996,334.6370,4329
337,5283.1846,1.1832,338.1153,4332
338,5095.4911,1.2025,335.8079,4254
339,5098.1274,1.1979,337.3621,4253
340,5262.7941,1.1843,338.2199,4323
341,5284.1799,1.1884,338.3438,4338
342,5458.1820,1.1831,339.2234,4421
343,5550.5598,1.1686,340.7286,4455
344,5028.6682,1.2060,333.7790,4221
345,5089.6042,1.1942,337.3115,4245
346,4905.9477,1.2164,333.1008,4169
347,5078.6218,1.2005,336.1316,4244
348,5276.7987,1.1854,338.7846,4332
349,4915.9637,1.2169,335.4205,4178
350,5183.4184,1.1935,336.5479,4290
351,4801.4831,1.2240,331.5242,4122
352,4886.3986,1.2131,333.1644,4156
353,4858.4996,1.2256,330.7470,4151
354,5202.5794,1.2013,335.6053,4306
355,5082.4329,1.2066,334.8052,4250
356,5374.5051,1.1826,336.1132,4374
357,5517.8000,1.1663,339.8757,4435
358,5344.9601,1.1783,339.4692,4360
359,5246.2482,1.1948,336.6905,4323
360,4759.2324,1.2304,330.6803,4106
361,5123.0591,1.2051,334.9461,4269
362,4839.9858,1.2273,332.5005,4146
363,4781.0023,1.2173,333.4494,4108
364,4857.0105,1.2188,335.1314,4150
365,4905.2496,1.2148,335.0234,4170
366,5055.2307,1.2193,333.3870,4247
367,5267.2621,1.1849,337.6188,4325
368,5112.1925,1.1993,335.7266,4259
369,5538.5327,1.1652,340.9982,4446
370,5507.9513,1.1638,341.4623,4430
371,5346.5233,1.1860,338.5132,4367
372,5383.9448,1.1774,338.4480,4377
373,4975.5795,1.2066,334.4014,4196
374,5021.9575,1.1983,336.5031,4214
375,4937.4175,1.2171,332.8009,4185
376,4808.1581,1.2188,332.7467,4122
377,5179.8279,1.1994,337.8106,4296
378,4862.8067,1.2060,335.7448,4141
379,5286.8291,1.1947,335.8942,4342
380,5061.4353,1.2068,335.6496,4241
381,4903.0624,1.2186,333.9357,4171
382,5292.8121,1.1871,338.3397,4341
383,5434.1258,1.1837,337.4763,4407
384,5149.1673,1.2000,336.9236,4280
385,4850.7184,1.2195,332.7407,4144
386,5137.1665,1.1970,334.9355,4268
387,5253.0306,1.1939,337.7448,4327
388,4988.2891,1.2086,332.8665,4202
389,5245.4512,1.2003,334.6562,4325
390,5405.8323,1.1723,339.2055,4384
391,5190.0381,1.2022,335.1932,4300
392,5043.1996,1.2087,335.8281,4234
393,5181.1763,1.1974,337.3297,4294
394,4996.8769,1.2040,335.0221,4205
395,5310.1885,1.1871,338.5487,4350
396,5283.8264,1.1893,337.8859,4338
397,5164.1614,1.1878,338.7561,4278
398,4959.0867,1.2005,335.9432,4184
399,5218.5240,1.1981,336.4371,4312
400,4912.3430,1.2103,335.0427,4169
401,5250.4517,1.1928,337.3124,4324
402,5134.1968,1.1982,336.4401,4270
403,5347.3661,1.1857,339.1104,4368
404,4904.0838,1.2212,333.8679,4174
405,4988.1199,1.2063,336.4001,4205
406,5288.9706,1.1889,337.7420,4340
407,4938.3658,1.2118,334.6561,4183
408,4979.7133,1.2058,334.2464,4197
409,5039.0419,1.1963,336.8058,4221
410,4995.3506,1.2088,334.9899,4209
411,5102.1529,1.2051,335.2285,4259
412,5027.5561,1.2031,335.4270,4220
413,5107.0870,1.1975,335.3170,4254
414,5460.1265,1.1793,339.0795,4418
415,4729.1033,1.2252,332.1371,4088
416,4916.1619,1.2170,333.9345,4176
417,4970.3386,1.2111,335.1228,4199
418,5369.7105,1.1785,339.1021,4372
419,4921.8102,1.2248,332.8654,4185
420,5384.0875,1.1864,339.0165,4387
421,5030.0627,1.2031,336.5551,4223
422,5057.3162,1.2163,332.7256,4244
423,5279.4647,1.1799,338.9378,4328
424,5056.3897,1.2024,334.9640,4233
425,4916.9694,1.2135,333.9845,4173
426,5539.9230,1.1783,339.8018,4458
427,4728.7290,1.2306,332.6851,4094
428,4997.1018,1.2056,335.2126,4207
429,5189.5004,1.1906,337.7510,4292
430,4865.5639,1.2080,335.4946,4144
431,4944.7461,1.2058,335.2029,4181
432,5149.5114,1.1986,337.1083,4279
433,5084.4351,1.2111,335.1048,4256
434,5094.9272,1.2086,334.6507,4258
435,5349.4676,1.1823,338.0062,4364
436,5158.4247,1.1977,335.4237,4280
437,5073.1650,1.2030,336.2872,4244
438,5043.8995,1.2090,334.6729,4233
439,5100.6985,1.1970,337.0812,4253
440,4827.8100,1.2183,332.5612,4131
441,5151.4258,1.2031,335.4613,4282
442,4905.9512,1.2129,336.7799,4171
443,5139.9948,1.1956,337.5805,4272
444,5275.4420,1.1762,339.3808,4323
445,5080.1852,1.2058,334.7465,4248
446,5367.4005,1.1892,338.0466,4380
447,4737.4511,1.2308,330.9867,4096
448,5395.6262,1.1835,338.4780,4389
449,4705.6642,1.2227,331.6435,4073
450,4947.6822,1.2107,333.6507,4185
451,5121.5030,1.2074,335.8832,4272
452,4909.3245,1.2096,335.1692,4167
453,4927.2235,1.2050,336.2865,4173
454,5292.8720,1.1937,337.2603,4346
455,5049.6110,1.2044,335.8961,4233
456,5143.3153,1.1976,336.5206,4274
457,4891.0445,1.2176,332.5792,4162
458,4960.9384,1.2147,334.5348,4197
459,5628.7399,1.1578,342.5444,4486
460,5360.5124,1.1801,339.7649,4370
461,4973.9402,1.2013,335.7881,4192
462,5334.6460,1.1848,339.2359,4361
463,5084.2601,1.1972,337.1264,4245
464,5198.2334,1.1891,336.5445,4293
465,4902.2852,1.2122,335.7407,4167
466,5144.3904,1.2112,333.7310,4284
467,5725.9506,1.1757,338.8665,4547
468,5197.5822,1.1992,334.6622,4300
469,5178.3503,1.2068,335.3507,4299
470,5019.7214,1.2136,332.3518,4222
471,4963.7334,1.2096,334.3346,4193
472,5213.1579,1.1952,335.4834,4305
473,4756.9225,1.2294,332.1040,4106
474,5123.2330,1.1864,339.3212,4257
475,5178.6955,1.1909,336.4768,4285
476,5130.1062,1.2003,335.1064,4268
477,5016.9765,1.2110,336.3692,4224
478,5329.7257,1.1809,339.4905,4355
479,4958.2568,1.2053,335.6891,4188
480,5591.9443,1.1736,338.9438,4478
481,4974.5050,1.2058,335.2813,4196
482,5159.6131,1.2015,335.1264,4284
483,5398.3870,1.1778,340.0321,4387
484,5153.3230,1.1910,336.8837,4273
485,4997.5670,1.2047,335.6839,4207
486,5151.2146,1.1927,338.4945,4276
487,5209.7095,1.1885,336.4520,4298
488,5196.8631,1.1887,337.9230,4294
489,5040.8031,1.2032,336.2332,4228
490,5328.2908,1.1899,336.6172,4359
491,5146.3473,1.1970,334.5656,4272
492,5182.8754,1.1958,337.1853,4293
493,5344.6084,1.1936,337.3767,4372
494,5007.2898,1.2026,335.1791,4209
495,4873.8928,1.2138,333.5247,4151
496,5124.7212,1.1954,337.5018,4264
497,5160.2731,1.2008,334.7280,4283
498,4705.4785,1.2281,332.1008,4079
499,4976.7318,1.2105,334.0648,4200
500,5102.1655,1.1962,337.1323,4253
501,5327.1544,1.1874,337.3477,4357
502,5340.0522,1.1852,338.4971,4363
503,4927.3741,1.2040,334.8849,4170
504,5023.3914,1.2023,335.3608,4217
505,5339.5141,1.1919,337.5309,4368
506,4885.1182,1.2188,333.1258,4161
507,4810.6314,1.2232,331.6258,4126
508,5130.0646,1.1988,336.7869,4269
509,5316.7851,1.1822,338.2566,4348
510,5050.0754,1.2018,335.4418,4230
511,5186.4515,1.1891,336.4329,4287
512,4931.5312,1.2132,332.7210,4178
513,5227.9556,1.1964,336.4217,4315
514,5226.4991,1.1871,336.4402,4305
515,5190.9961,1.1939,336.3783,4294
516,5447.7553,1.1685,339.7688,4402
517,5089.6510,1.2033,333.2475,4248
518,5199.3054,1.2006,335.8126,4304
519,5170.5966,1.1858,337.9379,4278
520,5073.0529,1.2051,335.5626,4245
521,5262.4487,1.1851,337.7587,4323
522,5234.5361,1.1878,337.9666,4312
523,5279.6829,1.1928,336.2113,4337
524,5207.9202,1.1878,336.8390,4297
525,4909.5558,1.2155,335.8468,4174
526,4996.4577,1.2152,334.3600,4215
527,5033.8225,1.2056,335.6884,4226
528,5297.7818,1.1867,336.9576,4341
529,5286.9441,1.1961,336.2615,4344
530,4917.4341,1.2232,331.3911,4179
531,5123.5011,1.2003,335.9491,4266
532,5054.3225,1.2153,332.3413,4241
533,5129.5673,1.2099,334.1843,4276
534,4708.7220,1.2362,330.2741,4086
535,5033.9461,1.1960,337.3597,4219
536,5185.9754,1.1964,337.0802,4295
537,4932.6413,1.2156,333.3906,4182
538,5065.4217,1.2027,336.3638,4240
539,5398.7048,1.1930,335.7345,4396
540,5435.1076,1.1795,339.3295,4406
541,5264.0938,1.1883,337.7593,4327
542,5092.9288,1.2032,335.5261,4253
543,5251.0518,1.1985,337.3397,4330
544,4988.9251,1.1996,338.6033,4202
545,5178.4192,1.1951,335.1169,4287
546,5005.1524,1.2089,335.0395,4214
547,5123.7506,1.1929,338.1523,4262
548,5464.1004,1.1834,339.7032,4425
549,5377.4092,1.1874,337.9505,4383
550,5202.0678,1.1900,337.9850,4298
551,5416.8264,1.1759,340.4708,4395
552,5522.7145,1.1778,338.5559,4447
553,5093.6348,1.1975,336.4250,4249
554,5129.5320,1.1980,336.1669,4267
555,5062.9803,1.1994,336.0409,4235
556,5038.9025,1.2113,336.1541,4235
557,5055.2880,1.2034,335.2787,4234
558,5232.5171,1.2031,335.7332,4323
559,4683.0137,1.2366,330.5927,4074
560,5320.2523,1.1934,336.3234,4358
561,5468.8058,1.1902,337.6141,4431
562,5263.1616,1.1953,338.0655,4334
563,4825.5123,1.2194,331.8678,4130
564,5276.4810,1.1930,335.2055,4334
565,5220.5588,1.1897,337.9870,4307
566,5028.1433,1.2127,334.8156,4229
567,4908.0494,1.2134,333.0716,4167
568,5017.1086,1.2049,335.0213,4216
569,5175.1229,1.1975,337.3149,4291
570,5223.6479,1.1968,335.5907,4312
571,5467.3840,1.1782,339.4016,4421
572,5312.3617,1.1784,339.6211,4344
