ep,reward,delay,energy,succ
455,-67491.5320,2.3780,331.8154,797
456,-67560.0092,2.3850,332.7276,794
457,-66590.1618,2.3595,333.0839,843
458,-67481.3214,2.3544,334.9196,799
459,-69038.8820,2.4180,331.4810,719
460,-66926.3821,2.3608,332.8214,826
461,-66058.1977,2.3358,335.7126,871
462,-68456.9906,2.3911,332.9766,749
463,-67652.0986,2.3759,333.9351,790
464,-68260.9256,2.3771,333.4021,759
465,-67165.0224,2.3328,335.1183,815
466,-68908.4984,2.3832,332.3015,726
467,-69014.8938,2.4158,331.0746,720
468,-69198.0989,2.4167,331.3751,711
469,-66810.3722,2.3326,335.5303,833
470,-69827.1897,2.4500,328.8130,678
471,-64962.6865,2.3011,337.4929,927
472,-68562.7055,2.3921,331.6474,743
473,-69179.5846,2.4014,331.7221,712
474,-64311.7435,2.3199,335.9539,959
475,-65862.0359,2.3438,333.8696,880
476,-67211.7218,2.3339,335.6834,813
477,-68107.9199,2.3856,333.7980,767
478,-65780.0470,2.3122,335.7905,885
479,-68118.8912,2.3585,332.9989,766
480,-66232.3838,2.3372,333.3101,861
481,-65002.3311,2.3084,335.3595,924
482,-67706.8281,2.3677,333.5330,787
483,-67317.3412,2.3576,336.2720,808
484,-70025.3860,2.3977,331.0531,669
485,-68381.4992,2.3793,333.4030,753
486,-63370.3145,2.2736,337.3651,1007
487,-67214.8378,2.3553,334.0419,812
488,-67600.2559,2.3728,334.7729,793
489,-67359.2521,2.3704,332.4463,804
490,-69044.6059,2.4048,330.1998,718
491,-67111.0370,2.3437,335.7761,818
492,-68030.6402,2.4099,332.1613,770
493,-69131.6900,2.3961,334.8767,716
494,-67475.1247,2.3408,336.0005,800
495,-67508.6795,2.3811,333.6516,797
496,-66016.8187,2.3116,335.4501,873
497,-69170.3624,2.4140,332.6703,713
498,-68236.2087,2.3699,332.6926,760
499,-69011.0179,2.4171,332.8266,721
500,-68923.4432,2.3747,332.0458,725
501,-69010.7438,2.3994,332.8511,721
502,-67538.3611,2.3682,332.4467,795
503,-67567.9337,2.3522,335.4308,795
504,-68375.9935,2.3756,334.9803,754
505,-66160.0713,2.3473,335.9223,866
506,-69216.2115,2.3752,333.3496,711
507,-68987.1023,2.4007,332.2850,722
508,-66959.9054,2.3529,334.4076,825
509,-67033.2623,2.3803,331.5936,820
510,-67347.1824,2.3583,335.2483,806
511,-67724.5590,2.3444,333.1537,786
512,-68240.9434,2.3344,335.3500,761
513,-68073.6754,2.3730,332.3633,768
514,-66630.0952,2.3647,335.3126,842
515,-69377.1535,2.3969,331.6457,702
516,-67347.6568,2.3627,333.1644,805
517,-67858.4184,2.3687,332.8892,779
518,-68384.4876,2.3653,335.7539,754
519,-68093.9397,2.3989,332.5573,767
520,-66357.2809,2.2989,335.6810,856
521,-69056.0680,2.3934,331.1891,718
522,-67089.7705,2.3609,335.4963,819
523,-66906.3929,2.3457,334.9297,828
524,-69027.2113,2.4132,330.6662,719
525,-67401.5499,2.3593,334.6990,803
526,-67201.7190,2.3090,337.0090,814
527,-69234.6451,2.4010,333.3420,710
528,-69497.3528,2.4042,329.7348,695
529,-67900.9115,2.3638,335.0239,778
530,-68621.6157,2.3617,331.5967,740
531,-68251.5074,2.3617,334.1882,760
532,-67635.9147,2.3873,332.4416,790
533,-67995.3088,2.3684,332.5165,772
534,-68459.8312,2.3628,335.2701,750
535,-67320.8717,2.3627,334.6560,807
536,-67720.9665,2.3540,333.0067,786
537,-69392.7791,2.4116,331.1016,701
538,-67041.4964,2.3166,336.6781,822
539,-67956.9407,2.3956,332.4380,774
540,-69360.4980,2.4090,329.9047,702
541,-67838.0652,2.3725,330.8966,779
542,-68512.2441,2.3990,330.6111,745
543,-68059.1638,2.3764,332.8476,769
544,-68338.5362,2.3816,332.9634,755
545,-69446.0580,2.4028,330.6126,698
546,-68178.2496,2.3599,333.0199,763
547,-68784.9363,2.3937,334.0554,733
548,-67204.7249,2.3617,332.8621,812
549,-68734.2871,2.3920,332.7928,735
550,-68445.2425,2.4034,329.8933,748
551,-68148.9522,2.3756,331.8769,764
552,-69169.5875,2.4164,328.6701,711
553,-68719.2953,2.3906,331.4181,735
554,-68126.6364,2.3971,331.7146,765
555,-67243.6680,2.3366,336.8595,812
556,-68419.3535,2.3882,331.2147,750
557,-70617.4381,2.4062,332.4371,640
558,-67366.3068,2.3552,335.3845,805
559,-69446.9113,2.4205,330.4808,698
560,-69442.0879,2.4036,332.1629,699
561,-68751.7800,2.3798,332.5881,734
562,-67454.7044,2.3769,333.9869,800
563,-67781.6006,2.3534,332.9663,783
564,-70251.6293,2.4608,327.6055,656
565,-69105.9233,2.4052,330.4430,715
566,-67941.4909,2.3584,331.0882,774
567,-66385.5247,2.2934,336.5314,855
568,-69192.0878,2.4243,328.8727,710
569,-67482.6593,2.3658,334.7992,799
570,-69599.1392,2.4058,331.8678,691
571,-69055.0433,2.3801,333.1909,719
572,-68308.0345,2.3965,332.1158,756
573,-67382.5960,2.3289,334.8881,804
574,-66216.9027,2.3464,333.5580,862
575,-68779.1017,2.3731,333.3873,733
576,-66852.8465,2.3654,331.5925,829
577,-67135.8002,2.3545,334.2003,816
578,-65919.8414,2.3261,334.0087,877
579,-68192.2001,2.3767,334.3942,763
580,-68943.8794,2.4102,332.1133,724
581,-67852.9530,2.3831,332.0230,779
582,-66685.9235,2.3221,334.8942,839
583,-68916.0989,2.4007,331.1387,725
584,-68200.9457,2.3611,335.3676,763
585,-64947.6279,2.3165,335.9137,927
586,-67634.0693,2.3622,332.1715,790
587,-67570.6486,2.3604,333.7651,794
588,-68542.9861,2.3884,333.6215,745
589,-69462.8070,2.4402,328.1355,696
590,-66577.9516,2.3275,335.9504,845
591,-67279.3758,2.3315,334.4098,809
592,-69170.6177,2.4233,328.9417,711
593,-68190.2046,2.3812,332.0981,762
594,-65894.3287,2.3326,337.1552,880
595,-68218.5872,2.4105,330.9755,760
596,-69712.4727,2.4106,329.3886,684
597,-68261.4838,2.3848,333.2860,759
598,-67809.5913,2.3608,331.8477,781
599,-67845.3026,2.3462,335.4239,781
600,-66693.8085,2.3375,335.5534,839
601,-66103.2094,2.3507,336.2068,869
602,-67572.8543,2.3939,332.0066,793
603,-69199.9724,2.3827,333.6943,712
604,-67719.4250,2.3640,334.6564,787
605,-69296.9889,2.4010,331.5148,706
606,-69736.2638,2.4300,329.6733,683
607,-67138.6569,2.3451,334.5359,816
608,-67241.7189,2.3530,334.7511,811
609,-68518.1350,2.3706,333.2060,746
610,-68972.7997,2.4134,330.7698,722
611,-69214.1971,2.4249,329.1606,709
612,-65336.1995,2.2966,335.0277,907
613,-69636.5623,2.4224,329.5607,688
614,-66405.5781,2.3349,334.7418,853
615,-68308.9072,2.3695,334.1443,757
616,-66666.6328,2.3446,332.8688,839
617,-65909.9109,2.3212,334.8687,878
618,-69252.3001,2.4141,331.0371,708
619,-68198.3934,2.3862,332.9553,762
620,-67154.0557,2.3521,333.8887,815
621,-68429.0013,2.3845,332.1421,750
622,-68109.1820,2.3818,332.0013,766
623,-67031.6324,2.3639,331.6492,820
624,-68015.2162,2.3603,334.5362,772
625,-66472.4952,2.2968,337.6364,851
626,-67718.9248,2.3818,330.6786,785
627,-66168.6826,2.3366,334.6398,865
628,-65173.8428,2.3015,334.5870,915
629,-66323.8217,2.3421,334.2266,857
630,-68019.3800,2.3494,335.0707,772
631,-66513.7393,2.3106,335.6032,848
632,-69169.6801,2.3786,332.8002,713
633,-69679.9946,2.4352,329.9635,686
634,-65685.5880,2.3332,336.2075,890
635,-68067.0413,2.3838,331.6783,768
636,-66984.0196,2.3650,332.8036,823
637,-68334.0605,2.4028,330.4709,754
638,-67180.8663,2.3578,332.4329,813
639,-66596.3638,2.3191,333.8961,843
640,-68446.7123,2.3730,334.0478,750
641,-66182.0710,2.3234,336.2148,865
642,-62831.6262,2.2830,338.9940,1035
643,-67625.1596,2.3698,333.4504,791
644,-69629.3614,2.4279,328.7994,688
645,-68961.5430,2.4049,331.7557,723
646,-67200.8397,2.3819,332.3385,812
647,-68576.9854,2.3755,332.9954,743
648,-65422.0266,2.3006,335.7842,903
649,-66817.1048,2.3283,335.9813,833
650,-69118.7490,2.3862,333.5035,716
651,-68672.3830,2.4305,328.6447,736
652,-66983.0513,2.3580,334.7564,824
